order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
2136873695.0,40846.0,2023-07-09 11:18:32,2023-07-09 11:14:32,-4.0,1.41,On Time,
3253225736.0,22694.0,2024-07-19 09:08:06,2024-07-19 09:11:06,3.0,1.95,On Time,Traffic
7712604853.0,645.0,2023-09-26 23:48:51,2023-09-26 23:50:51,2.0,1.48,On Time,Traffic
5698803942.0,38462.0,2024-10-10 13:26:15,2024-10-10 13:28:15,2.0,1.78,On Time,Traffic
4393804577.0,20781.0,2023-08-30 13:54:05,2023-08-30 13:56:05,2.0,4.67,On Time,Traffic
9307961643.0,69847.0,2024-04-24 17:40:07,2024-04-24 17:40:07,0.0,3.95,On Time,
14103943.0,25400.0,2023-11-24 09:07:35,2023-11-24 09:18:35,11.0,2.36,Slightly Delayed,Traffic
4183595096.0,5568.0,2024-01-09 06:40:14,2024-01-09 06:35:14,-5.0,2.36,On Time,
9915365099.0,36218.0,2023-05-19 11:48:45,2023-05-19 11:50:45,2.0,1.09,On Time,Traffic
7979108696.0,67463.0,2024-05-20 22:24:25,2024-05-20 22:33:25,9.0,4.75,Slightly Delayed,Traffic
8756485728.0,43987.0,2024-02-10 21:32:58,2024-02-10 21:33:58,1.0,4.73,On Time,Traffic
4859441294.0,6040.0,2024-05-30 06:11:29,2024-05-30 06:17:29,6.0,4.36,Slightly Delayed,Traffic
8100291984.0,70176.0,2023-08-21 19:31:53,2023-08-21 19:53:53,22.0,3.34,Significantly Delayed,Traffic
7825714018.0,92931.0,2024-08-27 20:16:28,2024-08-27 20:16:28,0.0,1.68,On Time,
1785144322.0,27342.0,2024-07-22 17:04:23,2024-07-22 17:14:23,10.0,3.1,Slightly Delayed,Traffic
242240959.0,62828.0,2024-01-26 15:30:01,2024-01-26 15:34:01,4.0,2.15,On Time,Traffic
3527621284.0,24006.0,2024-07-21 04:38:25,2024-07-21 04:35:25,-3.0,1.46,On Time,
2254856113.0,58706.0,2023-04-16 10:44:22,2023-04-16 10:44:22,0.0,2.46,On Time,
4295420935.0,81922.0,2024-09-04 11:51:12,2024-09-04 11:53:12,2.0,1.26,On Time,Traffic
8739415992.0,88278.0,2023-06-02 23:19:03,2023-06-02 23:19:03,0.0,1.32,On Time,
2123879653.0,87546.0,2024-10-31 08:43:46,2024-10-31 08:58:46,15.0,2.34,Slightly Delayed,Traffic
1054974834.0,12315.0,2023-05-14 18:58:28,2023-05-14 19:06:28,8.0,2.36,Slightly Delayed,Traffic
6660596550.0,22021.0,2024-06-21 03:15:30,2024-06-21 03:45:30,30.0,3.67,Significantly Delayed,Traffic
1633238374.0,37968.0,2023-08-12 10:52:14,2023-08-12 10:56:14,4.0,2.31,On Time,Traffic
8133246330.0,14324.0,2023-10-08 13:38:01,2023-10-08 13:40:01,2.0,0.6,On Time,Traffic
4696656818.0,95505.0,2023-04-11 13:12:06,2023-04-11 13:26:06,14.0,1.91,Slightly Delayed,Traffic
7590214417.0,98898.0,2024-05-09 22:31:28,2024-05-09 22:53:28,22.0,1.63,Significantly Delayed,Traffic
1736212920.0,59462.0,2024-09-10 15:30:39,2024-09-10 15:25:39,-5.0,1.68,On Time,
4507702369.0,25049.0,2023-04-24 00:04:06,2023-04-24 00:06:06,2.0,4.05,On Time,Traffic
6458765046.0,23030.0,2023-06-29 17:56:33,2023-06-29 17:53:33,-3.0,4.18,On Time,
47953423.0,90878.0,2024-02-27 00:28:46,2024-02-27 00:32:46,4.0,1.88,On Time,Traffic
1263714922.0,33460.0,2023-10-06 01:24:34,2023-10-06 01:25:34,1.0,4.13,On Time,Traffic
2061768860.0,13006.0,2023-09-19 17:01:40,2023-09-19 17:09:40,8.0,4.71,Slightly Delayed,Traffic
4264335652.0,66568.0,2023-09-08 06:41:40,2023-09-08 06:37:40,-4.0,2.57,On Time,
3087181728.0,27119.0,2023-07-05 06:21:04,2023-07-05 06:26:04,5.0,1.1,On Time,Traffic
599772156.0,62467.0,2023-03-24 04:49:22,2023-03-24 05:02:22,13.0,2.77,Slightly Delayed,Traffic
6074313668.0,11276.0,2024-09-27 10:57:46,2024-09-27 11:02:46,5.0,1.61,On Time,Traffic
5497551107.0,19502.0,2024-08-18 16:01:52,2024-08-18 15:57:52,-4.0,3.64,On Time,
9102202025.0,65234.0,2024-04-10 07:51:32,2024-04-10 08:15:32,24.0,0.88,Significantly Delayed,Traffic
8794436743.0,10214.0,2023-07-17 06:41:00,2023-07-17 06:47:00,6.0,1.14,Slightly Delayed,Traffic
3299603042.0,94982.0,2024-06-17 04:21:53,2024-06-17 04:26:53,5.0,2.9,On Time,Traffic
243077069.0,94987.0,2024-04-25 18:54:34,2024-04-25 19:04:34,10.0,3.63,Slightly Delayed,Traffic
6749594412.0,6570.0,2023-11-30 15:32:24,2023-11-30 15:45:24,13.0,2.73,Slightly Delayed,Traffic
5378344982.0,83534.0,2024-02-17 01:23:36,2024-02-17 01:49:36,26.0,3.38,Significantly Delayed,Traffic
9103834515.0,30973.0,2024-01-03 08:40:26,2024-01-03 08:38:26,-2.0,2.47,On Time,
6237437720.0,29950.0,2023-08-26 07:17:27,2023-08-26 07:29:27,12.0,1.37,Slightly Delayed,Traffic
2719670578.0,75330.0,2024-09-04 10:02:08,2024-09-04 10:21:08,19.0,4.73,Significantly Delayed,Traffic
2748681349.0,464.0,2024-05-15 05:53:05,2024-05-15 05:58:05,5.0,2.99,On Time,Traffic
9851618724.0,73930.0,2023-10-03 18:16:27,2023-10-03 18:22:27,6.0,4.91,Slightly Delayed,Traffic
7013533376.0,53934.0,2023-12-08 14:15:36,2023-12-08 14:11:36,-4.0,0.78,On Time,
9727047029.0,92601.0,2024-01-04 02:12:00,2024-01-04 02:13:00,1.0,3.34,On Time,Traffic
1191540022.0,72969.0,2024-09-15 00:26:35,2024-09-15 00:37:35,11.0,1.82,Slightly Delayed,Traffic
5733572517.0,33195.0,2024-08-05 00:21:15,2024-08-05 00:35:15,14.0,3.48,Slightly Delayed,Traffic
9647928644.0,25971.0,2023-05-19 13:58:04,2023-05-19 13:57:04,-1.0,0.9,On Time,
9696598689.0,54430.0,2023-08-24 18:25:31,2023-08-24 18:33:31,8.0,4.6,Slightly Delayed,Traffic
1091207520.0,29429.0,2024-10-05 19:12:54,2024-10-05 19:12:54,0.0,2.76,On Time,
7995971909.0,92899.0,2023-05-08 18:29:30,2023-05-08 18:57:30,28.0,4.25,Significantly Delayed,Traffic
6077755741.0,40233.0,2023-07-20 23:41:59,2023-07-20 23:50:59,9.0,2.49,Slightly Delayed,Traffic
1240745644.0,53221.0,2023-05-20 12:10:18,2023-05-20 12:06:18,-4.0,1.14,On Time,
1397810713.0,11268.0,2023-12-09 14:55:08,2023-12-09 14:53:08,-2.0,1.6,On Time,
5149614189.0,10265.0,2023-07-24 15:04:54,2023-07-24 15:19:54,15.0,3.96,Slightly Delayed,Traffic
7453349798.0,63046.0,2023-08-10 14:10:12,2023-08-10 14:06:12,-4.0,4.58,On Time,
7570986632.0,55977.0,2023-05-17 11:18:22,2023-05-17 11:17:22,-1.0,3.33,On Time,
5292931220.0,1662.0,2023-11-25 03:12:18,2023-11-25 03:14:18,2.0,4.37,On Time,Traffic
2654499230.0,38789.0,2023-06-10 18:01:41,2023-06-10 17:59:41,-2.0,1.81,On Time,
2327587597.0,44056.0,2024-06-29 17:44:37,2024-06-29 17:39:37,-5.0,4.1,On Time,
5852189277.0,95197.0,2024-10-13 14:27:35,2024-10-13 14:22:35,-5.0,0.98,On Time,
8943211530.0,24417.0,2023-09-23 18:28:02,2023-09-23 18:32:02,4.0,2.35,On Time,Traffic
3305649506.0,404.0,2023-11-15 00:45:18,2023-11-15 00:45:18,0.0,2.21,On Time,
538997323.0,68926.0,2023-04-17 03:45:03,2023-04-17 03:48:03,3.0,1.9,On Time,Traffic
2966187610.0,28872.0,2023-04-13 01:22:17,2023-04-13 01:31:17,9.0,3.73,Slightly Delayed,Traffic
866693541.0,47194.0,2024-06-24 19:32:35,2024-06-24 19:30:35,-2.0,3.94,On Time,
440721658.0,90194.0,2023-05-05 10:23:53,2023-05-05 10:28:53,5.0,2.99,On Time,Traffic
2084323012.0,79429.0,2024-06-03 13:29:17,2024-06-03 13:24:17,-5.0,4.6,On Time,
4876314410.0,99870.0,2024-11-01 07:15:36,2024-11-01 07:19:36,4.0,1.84,On Time,Traffic
2401282648.0,38150.0,2023-08-10 20:59:58,2023-08-10 21:04:58,5.0,1.05,On Time,Traffic
2117291471.0,73647.0,2023-06-21 15:46:00,2023-06-21 15:49:00,3.0,1.95,On Time,Traffic
5455295163.0,70293.0,2024-08-25 11:37:15,2024-08-25 11:55:15,18.0,0.59,Significantly Delayed,Traffic
3219761206.0,25134.0,2024-07-14 13:17:37,2024-07-14 13:18:37,1.0,2.6,On Time,Traffic
7423918026.0,14790.0,2024-04-27 10:09:44,2024-04-27 10:07:44,-2.0,0.97,On Time,
1793817443.0,53816.0,2023-11-15 00:04:05,2023-11-15 00:14:05,10.0,2.48,Slightly Delayed,Traffic
2644609220.0,43073.0,2024-05-22 08:03:43,2024-05-22 07:59:43,-4.0,1.16,On Time,
1353492780.0,38772.0,2024-03-06 16:40:44,2024-03-06 16:40:44,0.0,1.28,On Time,
1230061693.0,32382.0,2023-06-15 18:39:45,2023-06-15 18:40:45,1.0,2.85,On Time,Traffic
6299572675.0,51388.0,2023-08-17 19:01:18,2023-08-17 19:14:18,13.0,1.63,Slightly Delayed,Traffic
5956863364.0,6378.0,2024-02-20 23:47:34,2024-02-20 23:55:34,8.0,3.25,Slightly Delayed,Traffic
6788884093.0,53748.0,2024-10-06 20:13:45,2024-10-06 20:16:45,3.0,1.02,On Time,Traffic
6120799223.0,7467.0,2024-01-14 01:05:46,2024-01-14 01:18:46,13.0,4.14,Slightly Delayed,Traffic
3892854030.0,14424.0,2024-02-08 04:18:50,2024-02-08 04:18:50,0.0,3.22,On Time,
1883324334.0,36776.0,2024-07-27 04:43:22,2024-07-27 04:44:22,1.0,4.39,On Time,Traffic
4541530278.0,9182.0,2024-04-05 02:29:27,2024-04-05 02:51:27,22.0,4.13,Significantly Delayed,Traffic
8807380767.0,62692.0,2023-04-22 21:53:04,2023-04-22 21:57:04,4.0,2.17,On Time,Traffic
5865396281.0,95971.0,2024-02-06 02:27:36,2024-02-06 02:57:36,30.0,1.04,Significantly Delayed,Traffic
340451825.0,47152.0,2024-09-25 19:33:34,2024-09-25 19:31:34,-2.0,3.79,On Time,
3327784606.0,19928.0,2024-01-11 07:52:04,2024-01-11 07:56:04,4.0,1.91,On Time,Traffic
5990129875.0,94600.0,2024-07-13 09:01:22,2024-07-13 09:16:22,15.0,2.82,Slightly Delayed,Traffic
8808930721.0,29750.0,2023-10-21 21:39:40,2023-10-21 21:37:40,-2.0,2.36,On Time,
8116880443.0,19975.0,2023-07-23 01:57:23,2023-07-23 01:55:23,-2.0,2.35,On Time,
9933926720.0,87199.0,2023-08-17 05:30:16,2023-08-17 05:29:16,-1.0,3.62,On Time,
776562418.0,38320.0,2024-09-08 22:15:02,2024-09-08 22:19:02,4.0,3.05,On Time,Traffic
6105793582.0,46350.0,2023-04-13 01:38:18,2023-04-13 01:50:18,12.0,1.91,Slightly Delayed,Traffic
9247779866.0,5188.0,2024-10-24 03:02:13,2024-10-24 03:16:13,14.0,2.75,Slightly Delayed,Traffic
5456672526.0,21356.0,2024-09-23 18:05:26,2024-09-23 18:10:26,5.0,3.99,On Time,Traffic
6676994910.0,79068.0,2023-11-28 22:41:33,2023-11-28 22:44:33,3.0,4.47,On Time,Traffic
9353512235.0,32312.0,2023-11-29 11:32:59,2023-11-29 11:29:59,-3.0,0.75,On Time,
6539196955.0,44716.0,2024-05-27 08:32:29,2024-05-27 08:49:29,17.0,2.92,Significantly Delayed,Traffic
7886908865.0,34483.0,2023-04-07 03:05:46,2023-04-07 03:08:46,3.0,2.69,On Time,Traffic
7548844176.0,82860.0,2023-05-12 17:40:18,2023-05-12 17:40:18,0.0,2.49,On Time,
3375735380.0,70000.0,2024-06-15 05:05:21,2024-06-15 05:01:21,-4.0,1.31,On Time,
32604190.0,60196.0,2023-12-08 09:19:03,2023-12-08 09:16:03,-3.0,4.49,On Time,
5731985133.0,43899.0,2024-06-21 09:46:10,2024-06-21 09:53:10,7.0,2.56,Slightly Delayed,Traffic
7586577278.0,97897.0,2023-11-24 07:52:51,2023-11-24 07:47:51,-5.0,0.77,On Time,
7765930124.0,55007.0,2024-10-14 07:54:20,2024-10-14 07:59:20,5.0,2.62,On Time,Traffic
299059193.0,88355.0,2024-05-04 09:20:25,2024-05-04 09:23:25,3.0,4.76,On Time,Traffic
135053432.0,29782.0,2023-04-24 13:50:15,2023-04-24 13:52:15,2.0,3.66,On Time,Traffic
9618593702.0,57144.0,2024-03-31 09:36:46,2024-03-31 09:49:46,13.0,1.03,Slightly Delayed,Traffic
2802699236.0,18183.0,2024-05-08 21:20:08,2024-05-08 21:46:08,26.0,2.88,Significantly Delayed,Traffic
2044567188.0,87638.0,2023-05-19 10:46:52,2023-05-19 10:51:52,5.0,4.05,On Time,Traffic
913489768.0,92300.0,2023-06-27 01:04:04,2023-06-27 01:06:04,2.0,2.19,On Time,Traffic
6856986497.0,55218.0,2024-02-19 16:03:34,2024-02-19 16:01:34,-2.0,1.69,On Time,
7292898570.0,88703.0,2024-09-05 22:44:37,2024-09-05 23:03:37,19.0,4.4,Significantly Delayed,Traffic
6223087303.0,8124.0,2024-08-05 15:40:23,2024-08-05 15:42:23,2.0,0.89,On Time,Traffic
403352765.0,83523.0,2024-09-30 08:49:46,2024-09-30 08:58:46,9.0,3.67,Slightly Delayed,Traffic
7004560997.0,73176.0,2024-09-20 02:21:27,2024-09-20 02:27:27,6.0,4.78,Slightly Delayed,Traffic
8159868515.0,62375.0,2024-04-12 11:53:17,2024-04-12 11:55:17,2.0,4.18,On Time,Traffic
8854320668.0,74961.0,2023-11-17 08:37:06,2023-11-17 08:41:06,4.0,1.71,On Time,Traffic
2285302205.0,96870.0,2024-08-25 10:14:40,2024-08-25 10:10:40,-4.0,2.82,On Time,
5160584867.0,71087.0,2024-06-02 18:44:20,2024-06-02 18:40:20,-4.0,4.58,On Time,
4314105605.0,20540.0,2024-07-12 18:44:17,2024-07-12 18:39:17,-5.0,4.29,On Time,
9895756835.0,70732.0,2024-10-09 15:15:40,2024-10-09 15:31:40,16.0,2.18,Significantly Delayed,Traffic
1975300826.0,84506.0,2024-09-25 18:17:36,2024-09-25 18:16:36,-1.0,4.77,On Time,
2214666083.0,85027.0,2024-08-13 17:32:09,2024-08-13 17:31:09,-1.0,3.24,On Time,
4735339432.0,49478.0,2024-03-04 03:23:09,2024-03-04 03:19:09,-4.0,3.33,On Time,
9863540120.0,29135.0,2023-07-14 00:53:25,2023-07-14 01:01:25,8.0,2.41,Slightly Delayed,Traffic
8789376461.0,70720.0,2023-09-17 01:18:07,2023-09-17 01:48:07,30.0,4.37,Significantly Delayed,Traffic
4784591220.0,6251.0,2024-10-29 03:44:37,2024-10-29 03:43:37,-1.0,0.52,On Time,
6759658833.0,4233.0,2023-09-29 07:25:55,2023-09-29 07:24:55,-1.0,1.76,On Time,
1241631129.0,95532.0,2024-04-26 21:33:08,2024-04-26 21:38:08,5.0,0.77,On Time,Traffic
8803314647.0,98246.0,2024-08-17 04:58:54,2024-08-17 05:03:54,5.0,1.44,On Time,Traffic
1016410657.0,98504.0,2023-11-01 23:15:16,2023-11-01 23:10:16,-5.0,3.13,On Time,
8284240513.0,59760.0,2023-04-05 11:38:45,2023-04-05 11:42:45,4.0,0.57,On Time,Traffic
343239069.0,23690.0,2024-02-12 17:46:06,2024-02-12 17:45:06,-1.0,1.1,On Time,
3941137932.0,73638.0,2024-02-28 14:27:32,2024-02-28 14:46:32,19.0,3.67,Significantly Delayed,Traffic
8955573840.0,42461.0,2023-07-28 08:34:26,2023-07-28 08:48:26,14.0,4.61,Slightly Delayed,Traffic
6832435511.0,33260.0,2023-04-18 15:49:02,2023-04-18 15:44:02,-5.0,4.42,On Time,
3014319697.0,11218.0,2023-08-27 05:13:40,2023-08-27 05:11:40,-2.0,1.13,On Time,
7367717333.0,54707.0,2023-07-30 10:35:56,2023-07-30 10:33:56,-2.0,0.62,On Time,
9389677233.0,34925.0,2024-08-10 12:45:37,2024-08-10 12:56:37,11.0,4.47,Slightly Delayed,Traffic
2929883167.0,97076.0,2023-12-05 17:01:49,2023-12-05 17:12:49,11.0,2.6,Slightly Delayed,Traffic
9045592834.0,47395.0,2024-10-30 17:02:05,2024-10-30 17:07:05,5.0,4.52,On Time,Traffic
7128308885.0,48388.0,2023-12-14 10:56:06,2023-12-14 11:05:06,9.0,3.56,Slightly Delayed,Traffic
2060028411.0,87806.0,2023-11-15 19:06:20,2023-11-15 19:02:20,-4.0,1.55,On Time,
3856301920.0,57805.0,2024-07-05 04:19:34,2024-07-05 04:37:34,18.0,1.88,Significantly Delayed,Traffic
7248479077.0,81690.0,2023-09-23 13:46:01,2023-09-23 13:49:01,3.0,2.23,On Time,Traffic
2738466605.0,80973.0,2024-08-23 05:12:22,2024-08-23 05:15:22,3.0,0.57,On Time,Traffic
9801353230.0,97442.0,2023-05-18 12:16:40,2023-05-18 12:29:40,13.0,0.75,Slightly Delayed,Traffic
2103613260.0,21195.0,2024-07-01 20:00:37,2024-07-01 19:55:37,-5.0,3.53,On Time,
7624166218.0,20790.0,2024-01-04 00:35:02,2024-01-04 00:30:02,-5.0,4.56,On Time,
4692680597.0,35371.0,2023-06-20 23:09:37,2023-06-20 23:09:37,0.0,3.77,On Time,
2028074931.0,63636.0,2024-06-23 18:09:51,2024-06-23 18:10:51,1.0,4.81,On Time,Traffic
6247819401.0,7912.0,2023-03-30 06:11:33,2023-03-30 06:12:33,1.0,4.48,On Time,Traffic
6299879620.0,8965.0,2023-11-10 17:54:35,2023-11-10 18:04:35,10.0,4.94,Slightly Delayed,Traffic
3398014747.0,32690.0,2023-06-15 07:05:20,2023-06-15 07:08:20,3.0,3.48,On Time,Traffic
4526087670.0,23919.0,2023-11-03 06:34:43,2023-11-03 06:33:43,-1.0,4.14,On Time,
4473653758.0,63804.0,2024-08-26 16:34:59,2024-08-26 16:38:59,4.0,4.12,On Time,Traffic
1286821727.0,97332.0,2024-08-04 02:55:11,2024-08-04 02:59:11,4.0,4.57,On Time,Traffic
5566617391.0,63829.0,2024-08-21 19:58:28,2024-08-21 20:11:28,13.0,4.73,Slightly Delayed,Traffic
6630935939.0,87804.0,2024-10-31 10:48:04,2024-10-31 10:45:04,-3.0,3.34,On Time,
8676443273.0,91222.0,2024-05-24 11:05:46,2024-05-24 11:24:46,19.0,3.6,Significantly Delayed,Traffic
439562091.0,81799.0,2024-04-26 18:26:10,2024-04-26 18:28:10,2.0,1.95,On Time,Traffic
7361440096.0,94957.0,2024-02-12 12:39:30,2024-02-12 13:00:30,21.0,1.09,Significantly Delayed,Traffic
2480611325.0,78792.0,2024-02-25 16:42:49,2024-02-25 16:50:49,8.0,0.8,Slightly Delayed,Traffic
5091640382.0,10930.0,2024-01-31 07:17:29,2024-01-31 07:17:29,0.0,2.28,On Time,
1443292147.0,37003.0,2024-04-16 03:32:14,2024-04-16 03:28:14,-4.0,2.26,On Time,
3342653518.0,49750.0,2023-07-22 07:45:00,2023-07-22 07:40:00,-5.0,0.79,On Time,
3836073957.0,70427.0,2023-07-16 18:37:15,2023-07-16 18:44:15,7.0,3.2,Slightly Delayed,Traffic
4192669219.0,44206.0,2024-04-22 03:16:28,2024-04-22 03:12:28,-4.0,4.28,On Time,
6922121165.0,75795.0,2024-01-04 08:11:02,2024-01-04 08:29:02,18.0,0.68,Significantly Delayed,Traffic
4850653474.0,50658.0,2024-03-05 03:51:52,2024-03-05 03:56:52,5.0,3.96,On Time,Traffic
1229660813.0,35201.0,2023-11-02 19:45:52,2023-11-02 20:12:52,27.0,1.31,Significantly Delayed,Traffic
5194396051.0,9121.0,2024-10-26 18:30:47,2024-10-26 18:28:47,-2.0,1.52,On Time,
8971899775.0,17588.0,2024-03-04 12:22:15,2024-03-04 12:17:15,-5.0,2.15,On Time,
5619049608.0,86750.0,2024-05-06 13:30:05,2024-05-06 13:50:05,20.0,4.69,Significantly Delayed,Traffic
9943996342.0,55860.0,2023-09-12 23:07:10,2023-09-12 23:08:10,1.0,1.53,On Time,Traffic
4548721519.0,26714.0,2024-08-20 23:42:40,2024-08-20 23:46:40,4.0,4.85,On Time,Traffic
6211537502.0,99208.0,2023-09-06 23:24:44,2023-09-06 23:49:44,25.0,1.39,Significantly Delayed,Traffic
347093563.0,27801.0,2024-09-23 13:35:00,2024-09-23 13:53:00,18.0,3.88,Significantly Delayed,Traffic
1855924568.0,17039.0,2024-08-20 23:06:00,2024-08-20 23:04:00,-2.0,3.34,On Time,
5914484553.0,74330.0,2023-11-17 16:59:52,2023-11-17 16:57:52,-2.0,0.75,On Time,
8068903161.0,60117.0,2024-02-14 22:35:46,2024-02-14 22:37:46,2.0,2.88,On Time,Traffic
2147159735.0,11051.0,2023-05-13 04:08:37,2023-05-13 04:13:37,5.0,4.83,On Time,Traffic
9006983686.0,48159.0,2023-10-10 00:55:04,2023-10-10 01:10:04,15.0,2.49,Slightly Delayed,Traffic
7606134274.0,31574.0,2024-05-28 12:46:28,2024-05-28 12:59:28,13.0,0.52,Slightly Delayed,Traffic
4034750827.0,68331.0,2023-06-24 04:14:24,2023-06-24 04:16:24,2.0,4.34,On Time,Traffic
851062565.0,32026.0,2024-03-15 11:41:08,2024-03-15 11:47:08,6.0,0.95,Slightly Delayed,Traffic
4283323746.0,78455.0,2023-11-01 03:21:34,2023-11-01 03:33:34,12.0,1.35,Slightly Delayed,Traffic
7842390585.0,98082.0,2023-10-11 12:51:31,2023-10-11 12:47:31,-4.0,3.12,On Time,
2449548943.0,23429.0,2023-09-23 11:39:05,2023-09-23 11:53:05,14.0,3.28,Slightly Delayed,Traffic
7067924535.0,39985.0,2023-11-28 03:09:41,2023-11-28 03:27:41,18.0,3.87,Significantly Delayed,Traffic
1602291242.0,79235.0,2023-03-29 09:57:52,2023-03-29 09:58:52,1.0,0.67,On Time,Traffic
7067630786.0,25395.0,2023-09-28 08:16:14,2023-09-28 08:12:14,-4.0,0.97,On Time,
9726762425.0,32062.0,2023-08-13 21:55:44,2023-08-13 21:51:44,-4.0,1.89,On Time,
1129887168.0,35560.0,2024-02-16 03:34:08,2024-02-16 03:35:08,1.0,3.92,On Time,Traffic
3371892236.0,31710.0,2024-05-06 17:38:58,2024-05-06 17:37:58,-1.0,2.18,On Time,
6532953824.0,1025.0,2024-11-02 12:02:30,2024-11-02 12:24:30,22.0,3.77,Significantly Delayed,Traffic
252964377.0,41128.0,2024-05-31 08:33:32,2024-05-31 08:28:32,-5.0,4.34,On Time,
6270495384.0,10368.0,2023-09-11 22:57:29,2023-09-11 22:53:29,-4.0,4.21,On Time,
2450770184.0,71871.0,2023-08-11 09:18:48,2023-08-11 09:28:48,10.0,3.91,Slightly Delayed,Traffic
7543192113.0,82419.0,2023-12-28 05:55:03,2023-12-28 06:02:03,7.0,3.49,Slightly Delayed,Traffic
9890817032.0,69033.0,2023-04-24 06:38:47,2023-04-24 06:43:47,5.0,4.13,On Time,Traffic
183165359.0,57165.0,2023-05-24 07:03:39,2023-05-24 07:32:39,29.0,2.97,Significantly Delayed,Traffic
2136907826.0,16756.0,2023-12-21 14:34:21,2023-12-21 14:37:21,3.0,4.0,On Time,Traffic
2801605687.0,14972.0,2024-03-04 21:31:44,2024-03-04 21:27:44,-4.0,4.41,On Time,
8869292457.0,15395.0,2024-09-25 04:36:43,2024-09-25 04:39:43,3.0,1.29,On Time,Traffic
5414471648.0,60303.0,2023-05-20 03:37:51,2023-05-20 03:35:51,-2.0,1.07,On Time,
7827370415.0,59261.0,2023-06-23 12:42:20,2023-06-23 12:48:20,6.0,4.63,Slightly Delayed,Traffic
7216662926.0,71646.0,2024-07-11 22:14:50,2024-07-11 22:18:50,4.0,2.65,On Time,Traffic
349410429.0,20170.0,2024-01-29 02:15:54,2024-01-29 02:13:54,-2.0,3.42,On Time,
8512030806.0,64640.0,2024-10-26 11:36:17,2024-10-26 11:44:17,8.0,2.62,Slightly Delayed,Traffic
8003807551.0,76918.0,2024-08-25 12:00:42,2024-08-25 12:01:42,1.0,1.61,On Time,Traffic
274320517.0,53245.0,2024-08-23 04:28:36,2024-08-23 04:23:36,-5.0,2.96,On Time,
2150447285.0,23570.0,2024-06-13 10:43:40,2024-06-13 10:39:40,-4.0,1.51,On Time,
5089385450.0,51224.0,2023-06-16 14:54:44,2023-06-16 15:02:44,8.0,3.65,Slightly Delayed,Traffic
8622799862.0,87205.0,2024-02-10 03:16:56,2024-02-10 03:13:56,-3.0,1.37,On Time,
2773034272.0,69257.0,2024-06-27 04:45:30,2024-06-27 04:49:30,4.0,4.06,On Time,Traffic
4028266143.0,2633.0,2023-03-16 08:48:08,2023-03-16 08:50:08,2.0,1.37,On Time,Traffic
9691888826.0,45204.0,2023-10-31 16:39:00,2023-10-31 16:42:00,3.0,3.32,On Time,Traffic
8891340263.0,69702.0,2024-09-02 00:19:24,2024-09-02 00:14:24,-5.0,1.37,On Time,
1149293318.0,36971.0,2023-11-25 20:20:17,2023-11-25 20:24:17,4.0,2.23,On Time,Traffic
1288695184.0,20473.0,2023-10-03 01:47:18,2023-10-03 01:46:18,-1.0,2.66,On Time,
5229336544.0,91261.0,2023-09-22 21:10:29,2023-09-22 21:16:29,6.0,1.08,Slightly Delayed,Traffic
196885435.0,22558.0,2023-06-25 02:40:56,2023-06-25 02:42:56,2.0,2.91,On Time,Traffic
6961457996.0,79623.0,2024-10-26 21:44:39,2024-10-26 21:41:39,-3.0,1.53,On Time,
5059907679.0,10255.0,2024-04-18 11:57:40,2024-04-18 12:07:40,10.0,1.39,Slightly Delayed,Traffic
9046226901.0,45262.0,2024-02-28 07:30:01,2024-02-28 07:25:01,-5.0,0.88,On Time,
515408216.0,85348.0,2023-12-25 09:50:58,2023-12-25 09:59:58,9.0,0.91,Slightly Delayed,Traffic
9048597167.0,24877.0,2024-06-17 02:32:01,2024-06-17 03:00:01,28.0,4.08,Significantly Delayed,Traffic
4308216668.0,36727.0,2024-07-11 06:10:50,2024-07-11 06:28:50,18.0,4.65,Significantly Delayed,Traffic
8671875127.0,15112.0,2023-06-05 01:52:19,2023-06-05 01:57:19,5.0,4.82,On Time,Traffic
9622968817.0,45135.0,2023-06-12 23:15:47,2023-06-12 23:10:47,-5.0,3.48,On Time,
7832599414.0,51384.0,2023-08-07 07:29:25,2023-08-07 07:27:25,-2.0,2.92,On Time,
5533307028.0,56686.0,2023-05-27 10:51:37,2023-05-27 10:52:37,1.0,3.92,On Time,Traffic
752185231.0,5165.0,2024-03-02 04:19:30,2024-03-02 04:19:30,0.0,0.92,On Time,
5859787209.0,76845.0,2024-09-30 06:18:12,2024-09-30 06:28:12,10.0,1.92,Slightly Delayed,Traffic
1736713150.0,19501.0,2024-01-07 10:18:34,2024-01-07 10:24:34,6.0,1.45,Slightly Delayed,Traffic
3620570172.0,35025.0,2024-04-16 18:36:09,2024-04-16 19:03:09,27.0,3.85,Significantly Delayed,Traffic
5758119413.0,72740.0,2024-10-10 09:37:22,2024-10-10 09:44:22,7.0,1.36,Slightly Delayed,Traffic
2204489775.0,79497.0,2024-05-03 01:21:36,2024-05-03 01:26:36,5.0,4.87,On Time,Traffic
5881059783.0,75665.0,2023-08-01 10:15:31,2023-08-01 10:10:31,-5.0,0.74,On Time,
9475167773.0,44817.0,2023-07-24 17:43:20,2023-07-24 17:53:20,10.0,4.92,Slightly Delayed,Traffic
4635228647.0,88768.0,2023-08-27 19:44:49,2023-08-27 19:48:49,4.0,1.4,On Time,Traffic
