campaign_id,campaign_name,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas
795205.0,Email Campaign,All,Email,8204.0,656.0,82.0,3964.53,3924.21,1.67
660894.0,Referral Program,New Users,SMS,4502.0,141.0,79.0,3196.43,2660.05,2.74
393135.0,New User Discount,New Users,SMS,5279.0,669.0,31.0,2196.04,9389.84,2.68
125548.0,Weekend Special,Premium,Email,6045.0,921.0,66.0,4797.31,7265.5,1.99
36165.0,Festival Offer,All,Social Media,3027.0,142.0,71.0,3470.92,3886.22,3.32
25152.0,Flash Sale,Premium,Social Media,3917.0,904.0,71.0,4815.28,5667.03,2.06
591537.0,Membership Drive,Inactive,Social Media,9769.0,164.0,86.0,1987.75,2422.76,3.35
274625.0,Category Promotion,Inactive,App,3531.0,996.0,80.0,4304.59,8202.98,3.86
306318.0,App Push Notification,Inactive,Email,7293.0,720.0,59.0,4228.67,3596.5,1.64
73767.0,Email Campaign,Inactive,SMS,5257.0,386.0,76.0,2884.06,7874.56,1.69
584170.0,Referral Program,All,Email,7325.0,828.0,89.0,4996.63,5116.13,2.97
566146.0,New User Discount,All,Social Media,6607.0,924.0,11.0,4683.64,6103.83,4.0
51111.0,Weekend Special,New Users,Social Media,1643.0,111.0,16.0,1865.19,2020.16,3.57
891422.0,Festival Offer,New Users,Social Media,9961.0,475.0,81.0,2162.22,7878.03,2.62
133960.0,Flash Sale,New Users,SMS,6937.0,730.0,74.0,3662.89,8203.02,2.66
824502.0,Membership Drive,Inactive,App,7982.0,315.0,67.0,2214.56,9071.28,1.64
983206.0,Category Promotion,Inactive,Social Media,2426.0,154.0,83.0,2038.58,2045.48,2.81
387796.0,App Push Notification,All,Email,3554.0,533.0,68.0,3967.92,5040.3,3.36
458781.0,Email Campaign,Premium,Email,2916.0,469.0,63.0,1847.14,5549.8,3.1
93233.0,Referral Program,Premium,App,2004.0,301.0,16.0,4868.16,9433.0,1.57
546714.0,New User Discount,Premium,Email,9767.0,802.0,87.0,4676.8,4823.1,1.7
536321.0,Weekend Special,Inactive,Email,5826.0,387.0,78.0,3214.92,6382.87,1.86
67981.0,Festival Offer,New Users,SMS,8022.0,515.0,74.0,4262.09,5994.99,1.51
981958.0,Flash Sale,New Users,App,8128.0,908.0,15.0,2476.03,4180.4,1.52
262210.0,Membership Drive,All,Social Media,4746.0,576.0,53.0,3508.13,7355.88,1.95
2609.0,Category Promotion,Premium,SMS,2631.0,337.0,61.0,4370.47,5547.84,2.26
8397.0,App Push Notification,Inactive,App,4737.0,922.0,68.0,1445.99,5592.02,3.5
355668.0,Email Campaign,Premium,App,9207.0,219.0,38.0,4363.03,4507.69,3.87
250230.0,Referral Program,Inactive,SMS,2067.0,976.0,42.0,3649.51,5570.34,1.73
791827.0,New User Discount,All,App,8877.0,364.0,36.0,4152.65,8956.32,2.39
163751.0,Weekend Special,Premium,Email,2474.0,318.0,28.0,1258.0,9628.79,3.52
548306.0,Festival Offer,Premium,Social Media,4505.0,335.0,87.0,2215.29,2565.74,2.16
312646.0,Flash Sale,Inactive,App,3928.0,172.0,92.0,3838.58,7925.45,2.71
900404.0,Membership Drive,New Users,Email,8221.0,262.0,14.0,2733.68,3848.13,1.99
397428.0,Category Promotion,Premium,Social Media,8228.0,993.0,83.0,3886.84,5196.57,2.55
84111.0,App Push Notification,Inactive,Social Media,2914.0,232.0,45.0,2469.96,4725.15,2.18
86288.0,Email Campaign,Inactive,SMS,5812.0,875.0,53.0,3326.03,6404.98,1.73
121760.0,Referral Program,Premium,SMS,4809.0,286.0,44.0,4945.14,7950.4,3.77
680748.0,New User Discount,All,SMS,1775.0,779.0,24.0,4205.49,8473.31,3.61
96209.0,Weekend Special,New Users,App,9659.0,946.0,51.0,4252.43,6647.21,1.75
546853.0,Festival Offer,New Users,SMS,8120.0,966.0,22.0,1820.33,7287.29,3.57
606308.0,Flash Sale,Inactive,App,7362.0,136.0,61.0,2794.09,8931.99,3.17
592577.0,Membership Drive,Inactive,Email,2730.0,433.0,89.0,4602.22,3886.62,1.65
834630.0,Category Promotion,Premium,App,5879.0,696.0,84.0,1391.16,3311.49,2.48
916636.0,App Push Notification,New Users,App,3669.0,123.0,50.0,2880.23,8463.22,1.7
624230.0,Email Campaign,Inactive,Email,4911.0,678.0,78.0,4253.24,6230.01,1.82
572706.0,Referral Program,All,Email,9759.0,871.0,89.0,4886.45,4480.06,3.39
649672.0,New User Discount,All,SMS,3076.0,862.0,88.0,4472.4,5228.62,3.18
729466.0,Weekend Special,New Users,Email,6856.0,994.0,78.0,3506.31,3139.73,2.41
66951.0,Festival Offer,New Users,App,5606.0,175.0,48.0,2952.1,7487.45,1.94
503572.0,Flash Sale,All,SMS,6403.0,893.0,79.0,1071.64,4367.98,2.75
445777.0,Membership Drive,Inactive,Email,1903.0,298.0,32.0,2610.63,7130.27,2.68
756003.0,Category Promotion,All,Social Media,3529.0,479.0,67.0,2810.58,7165.08,1.94
52681.0,App Push Notification,All,Email,6549.0,880.0,48.0,1623.8,3241.34,2.99
508911.0,Email Campaign,New Users,Social Media,5516.0,954.0,85.0,4614.5,7033.37,3.28
834359.0,Referral Program,All,Social Media,8529.0,983.0,61.0,2587.44,9390.8,2.63
61544.0,New User Discount,Premium,Email,3152.0,784.0,23.0,2896.94,8139.03,3.92
440767.0,Weekend Special,All,Social Media,7059.0,531.0,29.0,3721.46,2583.37,2.23
216502.0,Festival Offer,Premium,App,7863.0,504.0,17.0,3806.03,5042.61,3.4
498643.0,Flash Sale,Inactive,Social Media,5149.0,443.0,12.0,2947.59,6465.25,3.36
836506.0,Membership Drive,New Users,Email,4746.0,604.0,83.0,2052.97,9466.22,1.76
806869.0,Category Promotion,Inactive,SMS,2247.0,489.0,27.0,4782.35,6806.02,3.08
510463.0,App Push Notification,All,App,3574.0,850.0,59.0,1787.41,8917.64,1.55
407752.0,Email Campaign,Inactive,Social Media,3775.0,911.0,35.0,4864.2,9444.7,3.18
654403.0,Referral Program,New Users,SMS,9905.0,147.0,60.0,3437.15,5621.05,3.08
337733.0,New User Discount,New Users,SMS,7912.0,450.0,59.0,1538.03,6384.36,3.03
237841.0,Weekend Special,Premium,Social Media,3034.0,156.0,44.0,2072.19,2237.18,3.67
792947.0,Festival Offer,Premium,SMS,3954.0,853.0,15.0,1618.02,2701.93,2.24
702618.0,Flash Sale,New Users,Email,1532.0,163.0,38.0,3374.94,2111.08,1.86
290811.0,Membership Drive,Inactive,Email,7594.0,302.0,85.0,4612.16,9524.85,3.05
558205.0,Category Promotion,Premium,Email,4883.0,494.0,28.0,3450.1,7891.06,1.5
131083.0,App Push Notification,Premium,Email,6570.0,274.0,95.0,4673.12,7847.89,2.94
860570.0,Email Campaign,New Users,Email,6344.0,340.0,80.0,4170.07,6627.13,2.25
417084.0,Referral Program,New Users,Social Media,7464.0,876.0,13.0,1392.21,3520.83,2.04
548350.0,New User Discount,Premium,Social Media,7274.0,900.0,95.0,1477.56,2181.85,2.79
508060.0,Weekend Special,All,SMS,8387.0,502.0,66.0,4442.91,6389.7,2.85
244963.0,Festival Offer,Premium,App,3214.0,786.0,19.0,2680.09,2558.92,3.17
33033.0,Flash Sale,New Users,App,5102.0,436.0,84.0,1549.17,6919.42,1.61
411612.0,Membership Drive,Inactive,Social Media,5109.0,131.0,37.0,1211.35,2649.4,2.67
820017.0,Category Promotion,Premium,App,8266.0,394.0,95.0,2904.48,7943.16,2.48
57758.0,App Push Notification,Premium,Social Media,1561.0,460.0,56.0,4290.31,7458.86,2.05
207634.0,Email Campaign,Premium,Social Media,2710.0,229.0,77.0,3397.7,8539.75,1.57
307806.0,Referral Program,Inactive,App,3720.0,893.0,18.0,3849.71,8762.33,3.81
440542.0,New User Discount,All,SMS,8647.0,189.0,72.0,1521.94,8117.54,2.48
998121.0,Weekend Special,Inactive,Email,1539.0,788.0,93.0,1877.23,9041.31,3.79
472849.0,Festival Offer,All,SMS,3167.0,523.0,73.0,2135.12,9346.01,2.37
918923.0,Flash Sale,New Users,SMS,5250.0,755.0,19.0,1353.31,4084.68,1.73
836915.0,Membership Drive,Premium,SMS,9420.0,701.0,65.0,1695.38,2217.26,2.63
967445.0,Category Promotion,New Users,App,1812.0,820.0,74.0,1665.23,2925.88,2.7
882415.0,App Push Notification,New Users,Social Media,8273.0,667.0,19.0,2589.79,4291.35,1.71
308002.0,Email Campaign,All,App,7660.0,156.0,41.0,2689.77,4973.65,2.69
843897.0,Referral Program,Inactive,Email,8468.0,342.0,94.0,4864.68,3537.64,3.66
72462.0,New User Discount,New Users,App,5425.0,343.0,47.0,2328.86,7766.52,2.15
531123.0,Weekend Special,Premium,Email,8143.0,406.0,94.0,4694.8,4130.98,3.7
776302.0,Festival Offer,New Users,SMS,6115.0,565.0,93.0,3485.33,6150.84,1.78
366219.0,Flash Sale,New Users,Email,1802.0,370.0,19.0,4980.25,6913.78,3.8
621529.0,Membership Drive,Premium,Email,9437.0,232.0,40.0,1341.63,8415.56,3.14
695116.0,Category Promotion,New Users,SMS,7666.0,516.0,45.0,1754.91,2393.24,2.83
424201.0,App Push Notification,New Users,SMS,5772.0,169.0,70.0,3390.48,4986.42,1.58
485002.0,Email Campaign,New Users,SMS,8698.0,897.0,15.0,1880.52,6117.57,1.56
267232.0,Referral Program,New Users,SMS,4788.0,997.0,67.0,2636.87,8408.7,3.23
259544.0,New User Discount,New Users,App,7919.0,622.0,16.0,3055.9,6126.38,2.3
588882.0,Weekend Special,All,SMS,3285.0,326.0,88.0,2931.88,8566.57,2.65
592999.0,Festival Offer,New Users,App,5644.0,640.0,84.0,1462.52,5259.36,3.2
654723.0,Flash Sale,All,Email,1109.0,749.0,41.0,4853.87,3460.4,2.04
561914.0,Membership Drive,All,Social Media,4902.0,303.0,49.0,1910.7,9706.94,3.3
791526.0,Category Promotion,Premium,App,6251.0,192.0,52.0,1466.91,7482.1,2.15
877208.0,App Push Notification,Premium,Email,5287.0,342.0,15.0,2873.38,9651.04,3.0
245599.0,Email Campaign,All,App,4325.0,936.0,78.0,3017.79,5122.5,2.11
691470.0,Referral Program,Premium,SMS,8217.0,259.0,75.0,1959.42,8699.83,3.8
744000.0,New User Discount,New Users,Email,3662.0,797.0,100.0,2843.71,4166.3,2.63
286292.0,Weekend Special,Inactive,Social Media,8622.0,524.0,39.0,1215.94,4362.77,2.56
202428.0,Festival Offer,Inactive,Social Media,5069.0,987.0,70.0,3150.51,7966.59,2.36
523953.0,Flash Sale,Premium,App,7902.0,116.0,54.0,3415.12,3633.13,3.76
937738.0,Membership Drive,Premium,App,1299.0,860.0,67.0,1385.92,8249.69,3.44
262559.0,Category Promotion,Inactive,App,5943.0,700.0,46.0,1548.41,9849.99,2.9
192979.0,App Push Notification,All,Social Media,6646.0,766.0,91.0,2477.44,8691.84,2.28
230032.0,Email Campaign,New Users,App,6620.0,818.0,30.0,2651.22,6073.19,2.48
375463.0,Referral Program,New Users,Social Media,4489.0,970.0,47.0,4054.05,3823.09,3.31
766133.0,New User Discount,Premium,Email,4847.0,937.0,55.0,2635.82,9932.28,2.63
942536.0,Weekend Special,All,SMS,6274.0,921.0,81.0,3831.34,6377.22,3.07
609852.0,Festival Offer,All,Social Media,4977.0,343.0,39.0,4209.04,9701.55,3.77
215418.0,Flash Sale,Premium,App,7196.0,764.0,78.0,1991.59,8584.71,2.44
97921.0,Membership Drive,Premium,SMS,6950.0,727.0,75.0,1469.42,2881.76,2.01
4443.0,Category Promotion,Inactive,App,7651.0,440.0,33.0,2673.38,4999.54,1.58
617245.0,App Push Notification,All,App,3158.0,708.0,62.0,4046.83,4435.6,2.11
430820.0,Email Campaign,Inactive,App,2969.0,370.0,51.0,4646.99,9903.43,3.55
715226.0,Referral Program,New Users,Email,3916.0,717.0,46.0,2413.69,7436.89,1.68
96180.0,New User Discount,Inactive,App,2819.0,357.0,95.0,2540.35,6163.55,3.28
356176.0,Weekend Special,New Users,Email,8569.0,435.0,76.0,1373.53,7561.33,2.5
513444.0,Festival Offer,New Users,Email,1725.0,938.0,50.0,4294.96,4817.69,3.27
197175.0,Flash Sale,Inactive,App,7398.0,290.0,78.0,3813.4,7667.28,3.84
625996.0,Membership Drive,Premium,Social Media,7584.0,956.0,56.0,3928.8,3332.96,3.95
883394.0,Category Promotion,Inactive,App,3004.0,917.0,51.0,1044.49,4136.21,2.4
106372.0,App Push Notification,New Users,Social Media,8988.0,107.0,12.0,1669.84,5948.58,1.6
537935.0,Email Campaign,Premium,App,8088.0,576.0,32.0,3982.47,2094.12,2.05
408199.0,Referral Program,Premium,App,6260.0,502.0,24.0,3484.66,2410.8,3.21
465432.0,New User Discount,Premium,Email,3987.0,549.0,64.0,4470.49,3372.47,3.35
15969.0,Weekend Special,Inactive,App,1356.0,209.0,23.0,1627.27,7989.47,2.32
528272.0,Festival Offer,Premium,Email,7881.0,894.0,54.0,2936.12,3784.73,2.52
298526.0,Flash Sale,Inactive,Email,3927.0,673.0,45.0,1965.36,3420.86,3.09
860847.0,Membership Drive,New Users,SMS,6066.0,632.0,26.0,3782.85,9562.16,2.63
905593.0,Category Promotion,Inactive,Email,7688.0,376.0,19.0,3654.01,3672.23,2.99
457659.0,App Push Notification,Premium,SMS,1427.0,841.0,79.0,4081.54,3219.34,3.14
264110.0,Email Campaign,New Users,SMS,4118.0,881.0,58.0,2377.31,7231.53,3.81
800085.0,Referral Program,Inactive,SMS,3118.0,409.0,46.0,3806.92,9102.28,3.47
699314.0,New User Discount,Inactive,SMS,7412.0,508.0,91.0,1017.16,6054.02,3.52
71778.0,Weekend Special,All,Email,1176.0,743.0,80.0,1718.37,9538.98,3.11
759176.0,Festival Offer,Inactive,App,5980.0,281.0,20.0,2393.32,6796.97,3.41
892121.0,Flash Sale,Inactive,Social Media,6499.0,773.0,82.0,2394.0,7431.7,1.59
587592.0,Membership Drive,Premium,Email,7237.0,874.0,28.0,2119.27,8160.47,1.99
809235.0,Category Promotion,All,Social Media,9683.0,614.0,84.0,3420.08,5970.76,2.71
649342.0,App Push Notification,New Users,App,5533.0,669.0,17.0,4350.79,8243.49,2.23
379441.0,Email Campaign,New Users,App,8793.0,259.0,55.0,1548.43,6501.77,3.85
799501.0,Referral Program,Inactive,App,8182.0,779.0,16.0,1394.41,7147.8,2.65
131542.0,New User Discount,Premium,SMS,5474.0,414.0,79.0,2286.06,2178.04,2.82
841811.0,Weekend Special,Inactive,SMS,6661.0,592.0,46.0,1745.93,6189.2,2.89
784708.0,Festival Offer,Premium,Social Media,9200.0,216.0,55.0,4790.22,2185.33,2.5
433163.0,Flash Sale,Inactive,Social Media,8823.0,820.0,83.0,2385.18,6511.46,3.2
173175.0,Membership Drive,Inactive,SMS,8846.0,109.0,25.0,3233.33,8845.91,3.58
610353.0,Category Promotion,Inactive,App,9809.0,350.0,47.0,1086.76,9649.42,1.92
179647.0,App Push Notification,New Users,Social Media,6655.0,148.0,38.0,4646.53,3329.47,3.71
519334.0,Email Campaign,New Users,Social Media,7547.0,913.0,56.0,4190.67,5663.62,1.81
96295.0,Referral Program,New Users,App,6243.0,770.0,21.0,3157.51,9238.64,2.09
961155.0,New User Discount,New Users,SMS,3774.0,778.0,94.0,1282.09,6543.77,1.55
384407.0,Weekend Special,New Users,Email,7330.0,390.0,90.0,3462.23,2278.46,3.52
675622.0,Festival Offer,All,App,8185.0,839.0,67.0,1748.48,9445.97,2.5
597932.0,Flash Sale,Inactive,Social Media,9170.0,948.0,88.0,3345.74,8935.63,2.86
795303.0,Membership Drive,New Users,SMS,9573.0,160.0,28.0,4829.63,3353.51,2.47
810567.0,Category Promotion,New Users,App,4586.0,872.0,71.0,3170.87,7199.39,2.52
17075.0,App Push Notification,All,Email,2573.0,355.0,40.0,4220.54,3844.88,2.52
153725.0,Email Campaign,Inactive,Email,3076.0,113.0,77.0,2135.49,3768.9,2.72
501729.0,Referral Program,Premium,SMS,9632.0,684.0,67.0,2021.79,3508.23,3.96
552500.0,New User Discount,New Users,App,7099.0,151.0,24.0,3009.82,3368.11,2.63
319181.0,Weekend Special,New Users,Email,4854.0,245.0,51.0,1521.9,6297.75,1.72
978477.0,Festival Offer,Premium,Social Media,8682.0,698.0,19.0,2502.06,2814.65,3.72
489457.0,Flash Sale,All,Social Media,4742.0,749.0,78.0,3823.17,5749.47,3.22
155602.0,Membership Drive,Inactive,Social Media,4587.0,267.0,23.0,1630.61,9882.47,1.68
130713.0,Category Promotion,Premium,App,9875.0,922.0,92.0,3578.95,2385.68,2.8
911600.0,App Push Notification,All,App,2547.0,500.0,80.0,3597.84,2329.36,2.36
545644.0,Email Campaign,New Users,Email,1351.0,555.0,37.0,1996.55,4125.16,3.51
827847.0,Referral Program,Inactive,App,3389.0,926.0,46.0,4236.61,7057.23,1.95
628007.0,New User Discount,Inactive,Social Media,8851.0,554.0,48.0,2116.01,4058.63,1.77
537589.0,Weekend Special,Inactive,Social Media,8054.0,449.0,90.0,1913.02,7879.92,2.16
797842.0,Festival Offer,All,Social Media,5368.0,673.0,80.0,1549.99,6087.34,3.16
493290.0,Flash Sale,New Users,App,5068.0,891.0,48.0,2854.05,3892.11,3.95
388211.0,Membership Drive,Inactive,SMS,8396.0,463.0,57.0,3632.55,6310.06,2.29
899257.0,Category Promotion,Premium,SMS,1556.0,207.0,81.0,2592.1,5409.91,2.32
828170.0,App Push Notification,Inactive,Email,1206.0,808.0,91.0,2170.74,2661.9,2.55
331219.0,Email Campaign,Inactive,App,4656.0,179.0,77.0,2156.3,9559.4,3.09
131311.0,Referral Program,New Users,Email,9004.0,706.0,85.0,4567.8,9649.55,3.68
796615.0,New User Discount,All,Email,3091.0,591.0,75.0,2748.32,2050.68,3.86
927749.0,Weekend Special,New Users,Social Media,3228.0,912.0,78.0,3342.97,7083.27,3.52
88019.0,Festival Offer,Inactive,Email,8393.0,477.0,50.0,4940.79,3900.96,2.19
843543.0,Flash Sale,All,Email,9524.0,781.0,77.0,4819.51,9819.42,2.9
826856.0,Membership Drive,All,SMS,1205.0,387.0,59.0,1763.32,4707.42,3.12
93990.0,Category Promotion,New Users,Social Media,6947.0,671.0,44.0,3857.86,5572.35,2.9
130334.0,App Push Notification,New Users,SMS,8881.0,756.0,53.0,1363.24,3306.94,1.82
65802.0,Email Campaign,Inactive,App,5278.0,693.0,37.0,2136.52,2636.05,3.9
338074.0,Referral Program,New Users,SMS,1435.0,743.0,19.0,4367.37,7128.16,1.56
252525.0,New User Discount,Inactive,Social Media,1846.0,868.0,80.0,4311.02,2609.66,2.48
629550.0,Weekend Special,Inactive,App,5125.0,193.0,24.0,4430.93,6893.49,1.67
238006.0,Festival Offer,Premium,Social Media,1806.0,251.0,18.0,2385.87,8248.1,2.63
710739.0,Flash Sale,Premium,SMS,9045.0,331.0,65.0,1088.95,2003.1,2.57
944187.0,Membership Drive,Premium,SMS,5472.0,926.0,91.0,4757.36,3082.33,3.25
172735.0,Category Promotion,Inactive,App,7646.0,689.0,86.0,3296.51,3438.95,3.54
217567.0,App Push Notification,Premium,Email,1197.0,150.0,84.0,3484.97,2206.1,1.69
289478.0,Email Campaign,Premium,Social Media,8890.0,173.0,81.0,3012.18,3745.23,3.64
409337.0,Referral Program,Inactive,Email,4725.0,765.0,39.0,2107.29,3192.44,2.89
770120.0,New User Discount,Inactive,Email,6855.0,768.0,26.0,3923.26,4942.03,1.56
776639.0,Weekend Special,Inactive,Email,7037.0,241.0,76.0,3665.15,8866.1,3.32
653369.0,Festival Offer,All,SMS,6951.0,300.0,21.0,3874.36,6691.67,2.02
843160.0,Flash Sale,Inactive,App,9651.0,170.0,21.0,2168.81,5077.02,2.0
353433.0,Membership Drive,All,Social Media,5735.0,687.0,26.0,2317.7,7423.75,2.31
200575.0,Category Promotion,All,Email,9372.0,725.0,34.0,3041.04,4303.25,3.05
141430.0,App Push Notification,Premium,SMS,4949.0,923.0,48.0,4548.78,2634.61,2.47
863124.0,Email Campaign,Inactive,App,1686.0,778.0,44.0,2469.48,7043.63,2.14
641741.0,Referral Program,Premium,Social Media,6663.0,160.0,61.0,1639.02,3378.16,2.34
509893.0,New User Discount,Inactive,Email,3461.0,664.0,50.0,2233.06,2025.49,3.57
942329.0,Weekend Special,Inactive,Social Media,1418.0,637.0,22.0,2212.96,7017.8,2.34
39073.0,Festival Offer,Premium,Social Media,8575.0,280.0,98.0,1027.0,5171.33,3.07
255345.0,Flash Sale,Premium,Social Media,5686.0,141.0,40.0,4477.44,5860.49,2.32
278509.0,Membership Drive,Premium,SMS,6374.0,512.0,84.0,2768.06,9936.18,3.22
893549.0,Category Promotion,All,App,3971.0,616.0,10.0,1287.52,3773.01,3.52
350266.0,App Push Notification,Inactive,SMS,7275.0,539.0,85.0,4805.2,8311.55,3.59
68120.0,Email Campaign,Inactive,Email,9104.0,478.0,53.0,4102.26,9403.92,3.33
614164.0,Referral Program,New Users,Email,9834.0,473.0,89.0,2410.94,7304.83,2.41
901920.0,New User Discount,Premium,App,3968.0,159.0,97.0,3009.26,6627.48,2.56
905353.0,Weekend Special,Inactive,SMS,8019.0,577.0,81.0,2996.62,3718.13,3.85
700070.0,Festival Offer,Premium,Email,6567.0,452.0,66.0,4834.93,8196.0,2.71
264139.0,Flash Sale,All,SMS,3618.0,521.0,95.0,4515.01,4588.08,2.17
1005.0,Membership Drive,All,Email,8276.0,793.0,68.0,1189.21,9253.77,1.84
672953.0,Category Promotion,New Users,Social Media,6598.0,187.0,82.0,3981.26,6061.99,3.22
219747.0,App Push Notification,All,Social Media,3256.0,693.0,16.0,4803.86,3497.09,3.97
888561.0,Email Campaign,All,Email,1045.0,161.0,31.0,3843.77,5559.64,2.09
973863.0,Referral Program,Premium,App,8040.0,867.0,47.0,2335.31,2636.65,3.53
636228.0,New User Discount,Premium,App,6453.0,999.0,43.0,4443.42,9198.15,3.03
260171.0,Weekend Special,New Users,Social Media,5257.0,854.0,78.0,4266.5,8443.75,3.37
512165.0,Festival Offer,Inactive,Social Media,5095.0,685.0,91.0,1844.88,4132.91,3.63
675813.0,Flash Sale,Premium,Email,2745.0,293.0,26.0,4055.84,3607.14,2.56
967689.0,Membership Drive,Premium,Social Media,2926.0,259.0,79.0,3282.0,2779.42,2.8
564880.0,Category Promotion,All,SMS,6746.0,929.0,19.0,4448.63,4688.52,1.81
290348.0,App Push Notification,All,Email,3044.0,138.0,31.0,1874.37,8126.32,3.08
860253.0,Email Campaign,All,Email,1782.0,114.0,21.0,3976.87,2539.78,2.62
312956.0,Referral Program,Premium,Social Media,6624.0,156.0,89.0,1250.48,2392.61,1.61
502631.0,New User Discount,Inactive,App,4796.0,522.0,36.0,1016.85,6721.73,3.13
557978.0,Weekend Special,Inactive,App,6261.0,176.0,68.0,3301.03,3447.48,3.37
805876.0,Festival Offer,New Users,Social Media,4036.0,478.0,29.0,1472.13,9488.29,2.03
311414.0,Flash Sale,Inactive,Social Media,2573.0,320.0,34.0,1109.28,7966.87,2.62
923137.0,Membership Drive,New Users,SMS,2708.0,356.0,77.0,1003.02,6460.01,2.14
228345.0,Category Promotion,Inactive,Social Media,1710.0,710.0,54.0,2806.91,3039.44,2.8
620123.0,App Push Notification,All,Social Media,8697.0,390.0,84.0,4022.76,2446.83,3.67
575919.0,Email Campaign,Premium,SMS,3788.0,648.0,74.0,3904.25,9663.17,3.79
261678.0,Referral Program,New Users,SMS,7390.0,911.0,29.0,2960.98,9497.75,1.85
942081.0,New User Discount,New Users,Social Media,1925.0,960.0,25.0,2966.34,3250.58,3.7
852499.0,Weekend Special,Inactive,App,5775.0,931.0,98.0,1325.7,6922.75,1.65
985922.0,Festival Offer,Inactive,App,6440.0,880.0,49.0,2928.03,3472.7,2.7
366234.0,Flash Sale,New Users,App,1720.0,410.0,31.0,2967.56,4915.51,3.86
765417.0,Membership Drive,Premium,Social Media,7859.0,352.0,51.0,4064.73,2230.84,3.52
636604.0,Category Promotion,All,Email,5383.0,322.0,31.0,3052.48,9687.54,3.01
684464.0,App Push Notification,Premium,Email,2279.0,154.0,87.0,2602.88,4331.01,2.7
667257.0,Email Campaign,All,Email,3548.0,808.0,53.0,1295.21,2568.02,1.64
984732.0,Referral Program,Inactive,App,5019.0,785.0,22.0,3146.73,9894.03,3.25
369759.0,New User Discount,Inactive,Email,7167.0,918.0,93.0,3952.12,7022.54,3.89
83907.0,Weekend Special,Premium,Social Media,8305.0,312.0,23.0,2419.43,6245.97,3.84
500070.0,Festival Offer,Premium,App,6217.0,493.0,77.0,2596.57,4209.58,1.72
57508.0,Flash Sale,Inactive,Social Media,4090.0,605.0,23.0,1526.85,3045.82,3.41
373659.0,Membership Drive,All,Social Media,5839.0,917.0,79.0,4139.86,5312.39,3.52
798347.0,Category Promotion,All,SMS,3330.0,239.0,12.0,2260.27,2263.56,2.07
912246.0,App Push Notification,New Users,Email,5127.0,279.0,21.0,1835.65,2006.13,3.27
75283.0,Email Campaign,Premium,SMS,4151.0,235.0,66.0,2975.34,5299.99,3.21
809224.0,Referral Program,All,SMS,7734.0,126.0,12.0,1867.36,5836.29,2.32
896707.0,New User Discount,Inactive,Email,4177.0,213.0,91.0,2254.78,7837.21,2.01
700060.0,Weekend Special,New Users,Social Media,7381.0,747.0,47.0,3555.16,7621.48,2.28
623276.0,Festival Offer,All,App,5416.0,925.0,31.0,4861.23,7886.02,3.91
152982.0,Flash Sale,Premium,SMS,5189.0,752.0,20.0,2286.81,3645.64,2.26
807949.0,Membership Drive,Premium,Social Media,3091.0,296.0,12.0,1609.31,9197.64,2.3
468772.0,Category Promotion,Inactive,Social Media,8638.0,249.0,10.0,4008.52,2585.21,2.9
608780.0,App Push Notification,All,SMS,5979.0,102.0,62.0,2516.95,7585.38,1.84
245337.0,Email Campaign,Inactive,Email,3453.0,870.0,83.0,3538.74,3243.24,2.25
730978.0,Referral Program,All,SMS,7873.0,407.0,12.0,4123.63,5917.27,1.55
25710.0,New User Discount,All,Social Media,7236.0,704.0,45.0,2646.41,3578.14,2.91
115539.0,Weekend Special,All,SMS,6580.0,723.0,48.0,3819.53,6820.09,3.14
673827.0,Festival Offer,All,Email,3736.0,247.0,46.0,4984.88,5744.47,3.0
491855.0,Flash Sale,New Users,Social Media,4931.0,935.0,59.0,2284.24,2661.21,3.13
616782.0,Membership Drive,All,App,7634.0,169.0,44.0,1604.07,9147.03,3.93
972675.0,Category Promotion,New Users,App,6925.0,277.0,20.0,1008.16,3780.37,1.84
767837.0,App Push Notification,Premium,SMS,6348.0,885.0,39.0,1757.8,4216.96,3.34
380528.0,Email Campaign,Premium,Social Media,9716.0,789.0,47.0,4974.71,5443.38,2.58
689654.0,Referral Program,New Users,Email,8762.0,229.0,48.0,4223.37,9273.05,2.62
683367.0,New User Discount,All,Email,8010.0,620.0,76.0,1590.37,8970.86,3.82
567543.0,Weekend Special,New Users,App,9600.0,168.0,85.0,4484.11,6606.25,3.77
644154.0,Festival Offer,Premium,SMS,3806.0,180.0,70.0,1661.56,8410.05,3.4
396968.0,Flash Sale,Inactive,Social Media,3388.0,279.0,11.0,2532.5,4837.96,3.6
633944.0,Membership Drive,New Users,App,3253.0,778.0,27.0,1503.71,8547.83,3.5
451132.0,Category Promotion,All,Email,2417.0,717.0,45.0,4175.39,3018.22,2.83
703847.0,App Push Notification,Inactive,SMS,5579.0,291.0,46.0,3716.51,6510.25,2.48
796512.0,Email Campaign,New Users,Social Media,3238.0,254.0,25.0,3629.91,2185.67,3.13
674767.0,Referral Program,Inactive,SMS,8384.0,376.0,94.0,3637.26,7582.97,3.61
642178.0,New User Discount,New Users,App,1642.0,246.0,39.0,3213.01,9571.06,2.84
17254.0,Weekend Special,Inactive,App,9009.0,599.0,38.0,3378.6,9573.46,3.41
753753.0,Festival Offer,Premium,SMS,6353.0,729.0,65.0,3055.02,5270.67,3.38
